# Scalar output
"Time","VMax"
3.594347796637038e+09,9.799357189556847e-10
3.604651705818035e+09,9.799421857335098e-10
3.614252525834946e+09,9.799491519421544e-10
3.628797056602201e+09,9.799617831201783e-10
3.640362901291636e+09,9.799738579339281e-10
3.652394411686993e+09,9.799883412459368e-10
3.662941017928040e+09,9.800023647132721e-10
3.674078774969672e+09,9.800179923582895e-10
3.684850139729800e+09,9.800333530476934e-10
3.694328007617076e+09,9.800466896613089e-10
3.703912523248881e+09,9.800597292286752e-10
3.714396797618850e+09,9.800732487537247e-10
3.726464846825725e+09,9.800876530339909e-10
3.736958211087887e+09,9.800990926885244e-10
3.748252830913197e+09,9.801102668835968e-10
3.759752119957676e+09,9.801204622435257e-10
3.771381112270325e+09,9.801296194849808e-10
3.783257537659572e+09,9.801378586216409e-10
3.795721638286339e+09,9.801454117104536e-10
3.809365036329295e+09,9.801525575607910e-10
3.819617236422711e+09,9.801572643169705e-10
3.831520817296823e+09,9.801621222386028e-10
3.846526771135155e+09,9.801674618394387e-10
3.863306878317687e+09,9.801725786992997e-10
3.879017540463884e+09,9.801766996414966e-10
3.894799220280455e+09,9.801802999926035e-10
3.911133909351158e+09,9.801835511511088e-10
3.928177290271904e+09,9.801865146275195e-10
3.945975726970800e+09,9.801892274975768e-10
3.964514763720456e+09,9.801917269693504e-10
3.974046744510333e+09,9.801929117190278e-10
3.983742473252782e+09,9.801940637412302e-10
3.993592491864818e+09,9.801951930699649e-10
4.003587051831146e+09,9.801963117259404e-10
4.013716472959891e+09,9.801974339940930e-10
4.023971372237226e+09,9.801985767307383e-10
4.034247252577815e+09,9.801997486468848e-10
4.044613450727830e+09,9.802009807094964e-10
4.055192073082533e+09,9.802023158787856e-10
4.065853820449437e+09,9.802037716045693e-10
4.076587975794423e+09,9.802053844083751e-10
4.087373685090280e+09,9.802071954029307e-10
4.096846721026773e+09,9.802089820319244e-10
4.114956707464874e+09,9.802130588890524e-10
4.130555417467521e+09,9.802174933414212e-10
4.144867757261744e+09,9.802225847801480e-10
4.158567604468490e+09,9.802286817472502e-10
4.172245091891844e+09,9.802363653080352e-10
4.186453293306144e+09,9.802466533287423e-10
4.197819753667406e+09,9.802572017687183e-10
4.210885904016650e+09,9.802728760568829e-10
4.221570747111884e+09,9.802895432934537e-10
4.233079175997517e+09,9.803126971211711e-10
4.242911372237237e+09,9.803377315817899e-10
4.254007913408569e+09,9.803721490727595e-10
4.264659268884223e+09,9.804099346117642e-10
4.275712880975082e+09,9.804503923412445e-10
4.286479443277730e+09,9.804865079834112e-10
4.297372364422014e+09,9.805162804814994e-10
4.307855157355255e+09,9.805374936825942e-10
4.317373987518718e+09,9.805512246574116e-10
4.329520896624796e+09,9.805632594010818e-10
4.340688016802044e+09,9.805708559529897e-10
4.351765027935943e+09,9.805763751804677e-10
4.363188992349454e+09,9.805806893568668e-10
4.375733804000329e+09,9.805843273277289e-10
4.389675783963965e+09,9.805874327722728e-10
4.399829164205402e+09,9.805892417542436e-10
4.410709978632665e+09,9.805908569627993e-10
4.422088805882945e+09,9.805922596413138e-10
4.433528018872712e+09,9.805934309708433e-10
4.445088028302607e+09,9.805944152933159e-10
4.456770748819793e+09,9.805952400421672e-10
4.468420394369418e+09,9.805959158835662e-10
4.479681084301828e+09,9.805964426437079e-10
4.490233093042641e+09,9.805968255794530e-10
4.500032112992222e+09,9.805970801730376e-10
4.513656004137832e+09,9.805972532079949e-10
4.526565929019058e+09,9.805971951622812e-10
4.539400329427866e+09,9.805969002465721e-10
4.552825620909733e+09,9.805963355503193e-10
4.562317490791558e+09,9.805957913329941e-10
4.572618621974880e+09,9.805950871300342e-10
4.584174974575504e+09,9.805941902796095e-10
4.595072760511010e+09,9.805932787038706e-10
4.605741395771981e+09,9.805923613850153e-10
4.616637623732591e+09,9.805914369271754e-10
4.627999121784363e+09,9.805905296072301e-10
4.639993089437407e+09,9.805896884643538e-10
4.652754775015104e+09,9.805889972217281e-10
4.666409982158284e+09,9.805885922340001e-10
4.681092717468614e+09,9.805886948144186e-10
4.696955195539650e+09,9.805896717820401e-10
4.714169777347825e+09,9.805921525587059e-10
4.732670277405476e+09,9.805971769235091e-10
4.742176535361819e+09,9.806010616103168e-10
4.751812897203992e+09,9.806061842374222e-10
4.761540427637643e+09,9.806128617701999e-10
4.771334299007427e+09,9.806215026935023e-10
4.788591752145708e+09,9.806429963361112e-10
4.802412244521296e+09,9.806680397173626e-10
4.813193068751814e+09,9.806938833236534e-10
4.822998844225105e+09,9.807230591891344e-10
4.835533075644833e+09,9.807692165750903e-10
4.845113738183715e+09,9.808119984606585e-10
4.854524734919944e+09,1.012291509542783e-09
4.856653537258502e+09,1.063967968751360e-09
4.858393976255197e+09,1.101921763578442e-09
4.860142159051950e+09,1.135046620798291e-09
4.861750539868971e+09,1.160050328827728e-09
4.863247228298965e+09,1.177616213059880e-09
4.864662544719486e+09,1.189643926583754e-09
4.866024138391150e+09,1.229565855064709e-09
4.867325349722572e+09,1.258176547514403e-09
4.868558674677990e+09,1.275289621029545e-09
4.873250914563558e+09,1.240733691457837e-09
4.874314159617605e+09,1.212058924968625e-09
4.875306999338160e+09,1.179717880274676e-09
4.876258492420181e+09,1.144542458375346e-09
4.877185220474265e+09,1.108066092137538e-09
4.878098499660215e+09,1.092007755859243e-09
4.879007313221302e+09,1.070744673139997e-09
4.879919674347982e+09,1.046059529840401e-09
4.880843498409270e+09,1.019652125007171e-09
4.881787390464897e+09,9.905720700856543e-10
4.891411202427221e+09,9.810677210925900e-10
4.899674450819459e+09,1.000031200820085e-09
4.900890177930068e+09,1.039516676780810e-09
4.902123451159859e+09,1.079621503842867e-09
4.903375591711535e+09,1.120576742292898e-09
4.904647442226665e+09,1.162594994572370e-09
4.905926061897477e+09,1.205402247837038e-09
4.907205673059048e+09,1.248890847473000e-09
4.908495358919238e+09,1.293367712763435e-09
4.909802348344727e+09,1.338956341304801e-09
4.911127939383874e+09,1.385373050365021e-09
4.912453754154508e+09,1.431346856128812e-09
4.913728947705444e+09,1.474211399475541e-09
4.914774541120565e+09,1.507463336408364e-09
4.915829725892006e+09,1.538266351374108e-09
4.916779421173229e+09,1.562628683574389e-09
4.917643268386261e+09,1.581112966051568e-09
4.919187124544226e+09,1.602544037910292e-09
4.922448958490654e+09,1.578162801747098e-09
4.923046543924425e+09,1.561258229093026e-09
4.923635374700591e+09,1.540664038157849e-09
4.924218917975756e+09,1.516512156437727e-09
4.924800659099957e+09,1.488929253021869e-09
4.925384288581275e+09,1.458029406875502e-09
4.925973947827553e+09,1.423901422394951e-09
4.926574602591633e+09,1.386587005000121e-09
4.927192693735843e+09,1.346040728967960e-09
4.927837450867601e+09,1.302047395410732e-09
4.928512211310302e+09,1.254854801565697e-09
4.929214369686430e+09,1.205247830196271e-09
4.929951079625770e+09,1.153424859904735e-09
4.930731001483200e+09,1.099573192209768e-09
4.931532083503667e+09,1.046009398416657e-09
4.932274525128791e+09,9.983875488320648e-10
4.932994872946890e+09,9.811941509137263e-10
4.943154575103705e+09,9.812079931802815e-10
4.952984896175038e+09,9.812119420227613e-10
4.963653858965199e+09,9.812119901043876e-10
4.974845394471724e+09,9.812101427017503e-10
4.987370189580029e+09,9.812068839365334e-10
4.997892548026172e+09,9.812035591527394e-10
5.010706369473495e+09,9.811991074950161e-10
5.021841435376407e+09,9.811950476084849e-10
5.034257814701393e+09,9.811904042383944e-10
5.046389089504373e+09,9.811857778012787e-10
5.058978540186259e+09,9.811808802185447e-10
5.072470862867027e+09,9.811755038708485e-10
5.087105667861860e+09,9.811694972049909e-10
5.103055372577699e+09,9.811627164107027e-10
5.120450176581349e+09,9.811550209323377e-10
5.139384400759477e+09,9.811462792541559e-10
5.149449306465169e+09,9.811414799567820e-10
