# Scalar output
"Time","VMax"
3.627812310036435e+09,9.861156577114874e-10
3.637938236156009e+09,9.861189632269499e-10
3.647477820436148e+09,9.861221051375346e-10
3.660024801200524e+09,9.861262954738131e-10
3.672378543679005e+09,9.861305002256633e-10
3.681869796178040e+09,9.861337891733429e-10
3.692011337773834e+09,9.861373598774661e-10
3.703397667263944e+09,9.861414334617157e-10
3.716926325506806e+09,9.861463472904363e-10
3.730974608842007e+09,9.861515081501057e-10
3.740459892433270e+09,9.861550109873804e-10
3.754351525419001e+09,9.861601503378018e-10
3.768143712355608e+09,9.861652555488289e-10
3.781913509227050e+09,9.861703602679656e-10
3.795480836955457e+09,9.861754136679451e-10
3.808225929021868e+09,9.861802006209513e-10
3.820558397465771e+09,9.861848851626077e-10
3.832821768481834e+09,9.861896072492655e-10
3.845283826792943e+09,9.861944810488480e-10
3.858217365222670e+09,9.861996282716892e-10
3.871957953079401e+09,9.862052052834143e-10
3.881797290294927e+09,9.862092729601497e-10
3.892431749558415e+09,9.862137434799351e-10
3.903895540065937e+09,9.862186533410527e-10
3.915446459603664e+09,9.862236993293998e-10
3.926843379628237e+09,9.862287766731720e-10
3.937715867921282e+09,9.862337101583958e-10
3.947896278445101e+09,9.862384049793427e-10
3.957487142503837e+09,9.862428888476495e-10
3.971252336239043e+09,9.862494129981424e-10
3.985178300958957e+09,9.862560973678878e-10
3.995175476543483e+09,9.862609343120630e-10
4.004824849380499e+09,9.862656250590195e-10
4.018045178048711e+09,9.862720760376460e-10
4.029777955408476e+09,9.862778135724001e-10
4.041077585101506e+09,9.862833376115158e-10
4.052387975366308e+09,9.862888501324260e-10
4.064025777245731e+09,9.862944865834261e-10
4.075607700537998e+09,9.863000414949250e-10
4.086971863105953e+09,9.863054232605226e-10
4.098454792083606e+09,9.863107803942808e-10
4.110587921762923e+09,9.863163461498362e-10
4.120362682415187e+09,9.863207606016358e-10
4.132024449522975e+09,9.863259560112183e-10
4.141782475720377e+09,9.863302576334075e-10
4.153227381266334e+09,9.863352720390041e-10
4.163705479984393e+09,9.863398540542412e-10
4.173884330987350e+09,9.863443116694621e-10
4.184383349936165e+09,9.863489236835471e-10
4.195899024725276e+09,9.863539991361588e-10
4.205899671433045e+09,9.863584146674568e-10
4.217796061162625e+09,9.863636609360745e-10
4.230176363326244e+09,9.863690892603614e-10
4.242168495942537e+09,9.863742943442635e-10
4.253958275800987e+09,9.863793508658942e-10
4.265840308231205e+09,9.863843938565689e-10
4.277782770533249e+09,9.863894329498169e-10
4.289494333652023e+09,9.863943782337386e-10
4.300636707042561e+09,9.863991166552382e-10
4.311604029259528e+09,9.864038370143257e-10
4.322673145691668e+09,9.864086771757494e-10
4.334092073982027e+09,9.864137660245687e-10
4.346143860440984e+09,9.864192563665171e-10
4.359223770354833e+09,9.864253681702171e-10
4.368838624791559e+09,9.864299703589969e-10
4.379373275238021e+09,9.864351256658995e-10
4.390235940760403e+09,9.864405702809625e-10
4.400683303103253e+09,9.864459336877677e-10
4.410886281923638e+09,9.864512934615159e-10
4.420931455529032e+09,9.864566879608607e-10
4.430424470331115e+09,9.864618921387599e-10
4.444054481758554e+09,9.864695416516082e-10
4.457928766191794e+09,9.864775399932671e-10
4.471150152701173e+09,9.864853612929294e-10
4.483045560151700e+09,9.864925669668156e-10
4.493606656320841e+09,9.864990972262779e-10
4.503693471178797e+09,9.865054431911243e-10
4.513700583966541e+09,9.865118289123638e-10
4.523913168541204e+09,9.865184144911560e-10
4.534083658855348e+09,9.865250123783267e-10
4.543967225627119e+09,9.865314311755112e-10
4.553890474644036e+09,9.865378534074958e-10
4.564377484341544e+09,9.865445887258738e-10
